id,pop_size,lex_size,vocab_size,epsilon,speech_len,alpha,beta,left_prop,num_folds,model,param_grid,scoring,calibrate,cal_method,rho,score
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5438843603620541,-0.3546494982025001
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9008175398334258,-0.028493777182098407
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9013734879151944,-0.018510503520808366
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5016880622624412,-0.3508849694874431
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9222592611489753,-0.005976613660110331
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9030710051058368,-0.026305927611343503
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9002102679076862,-0.02670984875535427
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9491756069923223,-0.001718604897341497
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5202215557004259,-0.36290677876663197
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9261482219021682,-0.004670714783240083
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.781543501716684,-0.16465993696929476
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5851637520177648,-0.34364578520021843
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5273779736981122,-0.353679715173642
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8128253703322689,-0.11531844547071282
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6627640905385498,-0.3289287758612151
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5572692488908487,-0.3484303349253777
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.646975036460975,-0.3320144474175684
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6909099257143707,-0.27176228680419257
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.768400756392057,-0.16049375263253102
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6296543726275261,-0.3424320818176412
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7705008491490147,-0.17888444604804238
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5630105417870064,-0.34552831909221554
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7382617850361791,-0.22818865949689685
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9058649122209443,-0.011068648712254804
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7532395465934703,-0.20257688673856986
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8403050147690401,-0.06912044907503676
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5846404977124087,-0.3488799793726177
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7708302035852626,-0.1774325686403206
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6698571414036723,-0.31446876679858143
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8071007988020242,-0.12664579242444132
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.636548590801694,-0.34697256134708104
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8951911648038797,-0.022280235436690488
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7174140782652039,-0.2593735080920114
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6351097352522399,-0.31135659355139106
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6203003978466943,-0.3400085953821494
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5961090763227029,-0.35449674696334166
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9490237172885785,-0.0011700482248320882
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8267949706618359,-0.10913031078360873
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8203652140441765,-0.10068301513018416
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5789206237461508,-0.34825142875276927
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7109932017908868,-0.26467943020944973
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8706424974918576,-0.04521500569381861
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5689347038146664,-0.3660951609959406
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9036605397587053,-0.031173282048179297
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8683069892096611,-0.048025373814708124
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9244458934367701,-0.009995151087690437
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6965994720866284,-0.2744730493744937
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7034898716620246,-0.2661430371400708
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8166622724046527,-0.12296383752952007
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5033268336613728,-0.348579034133807
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5103022844388515,-0.35266497264846774
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7943440067937564,-0.1361118931068547
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8749236983498527,-0.04610961937730961
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5421482292428269,-0.36407064770751235
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.599982003283376,-0.34315477154558116
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8204693547706297,-0.10255215422745263
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5810795278187308,-0.34697335501959614
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6564643277852295,-0.3139790592584634
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7718148923569756,-0.1733248991592252
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8613906462560899,-0.03957191232704847
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8221358318485049,-0.09774405806495479
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6397839324609235,-0.33528779208813125
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8961628641180345,-0.026964889721160356
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6159572181769808,-0.32960384894266764
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6524232200782527,-0.3151834086396284
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6342214751808553,-0.32953708113532293
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6777655416247397,-0.31337879473609515
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7104036727453203,-0.25695533611789967
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9243355619298173,-0.01481203319459116
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8676521110393799,-0.05864711733207275
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7292382782342435,-0.23216900882405528
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5946796911316482,-0.34500918369143724
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6942058296803543,-0.29621798571825186
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.926795709815887,-0.004395082556766688
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7733514481473542,-0.17520678327913722
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7821531424565644,-0.16379163267386865
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5126819906163149,-0.35045034896575994
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.658856286165427,-0.3225750049262753
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.783032902152609,-0.16770738368744606
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9067290053125918,-0.03402926747406762
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9229045598125527,-0.01197501782530542
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6388357845717894,-0.33149068563965206
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7391295854338802,-0.23108274210391153
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.630920122702304,-0.34383733572020925
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8443989790628811,-0.062224800153427615
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6589782350161493,-0.31405704919789973
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9263583733861482,-0.026032909882901377
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6143023420409824,-0.3487745362501158
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9433539813615979,-0.009196805018173
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7132431506514403,-0.25050448030435823
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6178285866180271,-0.35358893807184383
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5017589118224302,-0.3588655444880562
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8372136263205644,-0.06404490824904698
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6809943884974463,-0.3085262657692468
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5504645173160858,-0.3602262733150174
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.878719773820809,-0.03289755600908746
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5410100286357138,-0.37154353934569473
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5911633109842915,-0.3614184650060798
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5292104696618999,-0.35509042334748686
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5244832156528746,-0.34595867998272994
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6225333605479877,-0.36041759299517306
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9108822246616235,-0.027209428951501614
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7250637774643489,-0.2461915948774962
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5634634664377921,-0.33240708707974953
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5182442319903142,-0.3464754534020015
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8849254848351379,-0.025539492162877396
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6762645265836493,-0.3065727354074479
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9423291284007866,-0.0022497114267451676
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6442340041455508,-0.33393893361597116
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5035156936165742,-0.3334759139435435
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8287689301340655,-0.08688975455146927
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8422021176233445,-0.07361510351605374
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9397340089555523,-0.008478097037694938
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9125435757404319,-0.023161740568971207
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5222632403017701,-0.3603367388887687
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8429941674396948,-0.06480073244929754
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8721957318546043,-0.04499461750979952
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7600856877042678,-0.19937700308458223
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7370117394847971,-0.2282228227470572
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5186761009808212,-0.3432864016519906
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6683781260263802,-0.3216898522287556
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5380203751883712,-0.3541633617024754
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.593841530042928,-0.3361424766743282
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6507119674505227,-0.33107888146905956
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.527781564883243,-0.3574971943681129
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.773663669207854,-0.18355603202620493
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8637987507941554,-0.04934161185320281
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.5983100211532205,-0.355848958283279
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.51331648040475,-0.34557528436785356
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7650749038845666,-0.19124331582076595
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.654897993974581,-0.33138240188776596
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.8058469637873249,-0.12359610400458684
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6632845839621656,-0.31560374431349514
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7514616366501721,-0.21463053515940617
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.6660542527324504,-0.33288186651290735
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.7556088494099344,-0.20466017576895573
4,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},neg_log_loss,True,isotonic,0.9057328612425356,-0.012635216552865999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.5216424363651908,0.8371999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.9118008277581847,0.9965999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.7531990437592193,0.916
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.82173399612532,0.9625999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.8288069981510551,0.9705999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.623421719728958,0.8480000000000001
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.6207427941228536,0.8482
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.6613174937221076,0.8577999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.8153942039738546,0.9593999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.7411728745651363,0.9122
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.7872970678498628,0.9453999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.8081724494883239,0.9512
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.6643050167774469,0.8636000000000001
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.633485869205422,0.8488
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.5737124024745749,0.833
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.8706568505911967,0.9846
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.5931274478411489,0.8408
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.9252563309759674,0.9982
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.9232710878015077,0.9978000000000001
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.9426846569061009,0.9992000000000001
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.8932236028617832,0.993
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.6542509362593019,0.8532
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.8362606397665625,0.9692000000000001
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.664665472375719,0.8645999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.9341661432669464,0.9978
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.9175266672709951,0.998
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.8913660169734628,0.9911999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.8449734805099065,0.9752000000000001
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.7137516104430877,0.8886000000000001
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.7979707657597593,0.9523999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.5728332496937346,0.8388
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.8484847436484575,0.9789999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.8337077668390858,0.9728
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.9495453621178986,0.9996
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.6564875234404163,0.8628
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.7362260591800451,0.9109999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.5609065727072121,0.835
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.8103164172180197,0.9561999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.6586444875860983,0.8583999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.8654791482403033,0.9864
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.8650245443677806,0.9852000000000001
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.6501333700022822,0.8513999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.834497181109086,0.975
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.7586119594659224,0.9246000000000001
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.6151729630561367,0.8459999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.8247640203337832,0.9606
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.6358255917456785,0.851
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.5153518843926165,0.836
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.9432462230598604,0.9991999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.7981722273191947,0.9513999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.9361596463728106,0.9984
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.7114661451666979,0.8906000000000001
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.5624675269667003,0.8366
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.631553789171936,0.8493999999999999
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.567264882521181,0.8470000000000001
5,5000,10,30,0.05,15,3,3,0.5,5,GradientBoostingClassifier(),{},accuracy,True,isotonic,0.5325404242017079,0.8468
